width,module,t,l1,optimizer,lr
256,trf_blocks.0.att.dropout,1,0.0039062658324837685,adamw,0.001
256,trf_blocks.0.att.out_proj,1,0.048310354351997375,adamw,0.001
256,trf_blocks.0.att,1,0.048310354351997375,adamw,0.001
256,trf_blocks.0.drop_resid,1,0.04828674718737602,adamw,0.001
256,trf_blocks.0.norm2,1,0.763707160949707,adamw,0.001
256,trf_blocks.0.ff.w1,1,0.4628514051437378,adamw,0.001
256,trf_blocks.0.ff.w3,1,0.46139636635780334,adamw,0.001
256,trf_blocks.0.ff.w2,1,0.08576371520757675,adamw,0.001
256,trf_blocks.0.ff,1,0.08576371520757675,adamw,0.001
256,trf_blocks.0.drop_resid,1,0.08577021956443787,adamw,0.001
256,trf_blocks.0,1,1.1446864604949951,adamw,0.001
256,trf_blocks.1.norm1,1,0.7659992575645447,adamw,0.001
256,trf_blocks.1.att.w_key,1,0.46172523498535156,adamw,0.001
256,trf_blocks.1.att.w_query,1,0.4583596885204315,adamw,0.001
256,trf_blocks.1.att.w_value,1,0.4595778286457062,adamw,0.001
256,trf_blocks.1.att.rope,1,0.45845043659210205,adamw,0.001
256,trf_blocks.1.att.rope,1,0.4616222083568573,adamw,0.001
256,trf_blocks.1.att.dropout,1,0.003908128477632999,adamw,0.001
256,trf_blocks.1.att.out_proj,1,0.05035622417926788,adamw,0.001
256,trf_blocks.1.att,1,0.05035622417926788,adamw,0.001
256,trf_blocks.1.drop_resid,1,0.050390347838401794,adamw,0.001
256,trf_blocks.1.norm2,1,0.7667365670204163,adamw,0.001
256,trf_blocks.1.ff.w1,1,0.46191948652267456,adamw,0.001
256,trf_blocks.1.ff.w3,1,0.4629521369934082,adamw,0.001
256,trf_blocks.1.ff.w2,1,0.08558327704668045,adamw,0.001
256,trf_blocks.1.ff,1,0.08558327704668045,adamw,0.001
256,trf_blocks.1.drop_resid,1,0.08562608063220978,adamw,0.001
256,trf_blocks.1,1,1.153982400894165,adamw,0.001
256,trf_blocks.2.norm1,1,0.7683721780776978,adamw,0.001
256,trf_blocks.2.att.w_key,1,0.4614270329475403,adamw,0.001
256,trf_blocks.2.att.w_query,1,0.46158039569854736,adamw,0.001
256,trf_blocks.2.att.w_value,1,0.459891676902771,adamw,0.001
256,trf_blocks.2.att.rope,1,0.46150892972946167,adamw,0.001
256,trf_blocks.2.att.rope,1,0.4612796902656555,adamw,0.001
256,trf_blocks.2.att.dropout,1,0.0039060853887349367,adamw,0.001
256,trf_blocks.2.att.out_proj,1,0.049164123833179474,adamw,0.001
256,trf_blocks.2.att,1,0.049164123833179474,adamw,0.001
256,trf_blocks.2.drop_resid,1,0.049183715134859085,adamw,0.001
256,trf_blocks.2.norm2,1,0.7688473463058472,adamw,0.001
256,trf_blocks.2.ff.w1,1,0.46242499351501465,adamw,0.001
256,trf_blocks.2.ff.w3,1,0.46169453859329224,adamw,0.001
256,trf_blocks.2.ff.w2,1,0.08526493608951569,adamw,0.001
256,trf_blocks.2.ff,1,0.08526493608951569,adamw,0.001
256,trf_blocks.2.drop_resid,1,0.08518911898136139,adamw,0.001
256,trf_blocks.2,1,1.1615900993347168,adamw,0.001
256,trf_blocks.3.norm1,1,0.7701426148414612,adamw,0.001
256,trf_blocks.3.att.w_key,1,0.4601135849952698,adamw,0.001
256,trf_blocks.3.att.w_query,1,0.45858579874038696,adamw,0.001
256,trf_blocks.3.att.w_value,1,0.4604262113571167,adamw,0.001
256,trf_blocks.3.att.rope,1,0.45852023363113403,adamw,0.001
256,trf_blocks.3.att.rope,1,0.4601704478263855,adamw,0.001
256,trf_blocks.3.att.dropout,1,0.0039054725784808397,adamw,0.001
256,trf_blocks.3.att.out_proj,1,0.05305884778499603,adamw,0.001
256,trf_blocks.3.att,1,0.05305884778499603,adamw,0.001
256,trf_blocks.3.drop_resid,1,0.053073566406965256,adamw,0.001
256,trf_blocks.3.norm2,1,0.7704722881317139,adamw,0.001
256,trf_blocks.3.ff.w1,1,0.46239331364631653,adamw,0.001
256,trf_blocks.3.ff.w3,1,0.4603695273399353,adamw,0.001
256,trf_blocks.3.ff.w2,1,0.08530285954475403,adamw,0.001
256,trf_blocks.3.ff,1,0.08530285954475403,adamw,0.001
256,trf_blocks.3.drop_resid,1,0.08527139574289322,adamw,0.001
256,trf_blocks.3,1,1.1682573556900024,adamw,0.001
256,trf_blocks.4.norm1,1,0.7714976668357849,adamw,0.001
256,trf_blocks.4.att.w_key,1,0.4615817666053772,adamw,0.001
256,trf_blocks.4.att.w_query,1,0.4592946171760559,adamw,0.001
256,trf_blocks.4.att.w_value,1,0.4594448506832123,adamw,0.001
256,trf_blocks.4.att.rope,1,0.4591040015220642,adamw,0.001
256,trf_blocks.4.att.rope,1,0.4613203704357147,adamw,0.001
256,trf_blocks.4.att.dropout,1,0.003906412050127983,adamw,0.001
256,trf_blocks.4.att.out_proj,1,0.05313790217041969,adamw,0.001
256,trf_blocks.4.att,1,0.05313790217041969,adamw,0.001
256,trf_blocks.4.drop_resid,1,0.05312126502394676,adamw,0.001
256,trf_blocks.4.norm2,1,0.7718963623046875,adamw,0.001
256,trf_blocks.4.ff.w1,1,0.46097996830940247,adamw,0.001
256,trf_blocks.4.ff.w3,1,0.4611738920211792,adamw,0.001
256,trf_blocks.4.ff.w2,1,0.08491337299346924,adamw,0.001
256,trf_blocks.4.ff,1,0.08491337299346924,adamw,0.001
256,trf_blocks.4.drop_resid,1,0.0849495381116867,adamw,0.001
256,trf_blocks.4,1,1.175426959991455,adamw,0.001
256,trf_blocks.5.norm1,1,0.7728511691093445,adamw,0.001
256,trf_blocks.5.att.w_key,1,0.4605100750923157,adamw,0.001
256,trf_blocks.5.att.w_query,1,0.4621608257293701,adamw,0.001
256,trf_blocks.5.att.w_value,1,0.4628450274467468,adamw,0.001
256,trf_blocks.5.att.rope,1,0.46191853284835815,adamw,0.001
256,trf_blocks.5.att.rope,1,0.46041053533554077,adamw,0.001
256,trf_blocks.5.att.dropout,1,0.003905625781044364,adamw,0.001
256,trf_blocks.5.att.out_proj,1,0.054536331444978714,adamw,0.001
256,trf_blocks.5.att,1,0.054536331444978714,adamw,0.001
256,trf_blocks.5.drop_resid,1,0.05457589030265808,adamw,0.001
256,trf_blocks.5.norm2,1,0.7732912302017212,adamw,0.001
256,trf_blocks.5.ff.w1,1,0.46146661043167114,adamw,0.001
256,trf_blocks.5.ff.w3,1,0.46168577671051025,adamw,0.001
256,trf_blocks.5.ff.w2,1,0.085598424077034,adamw,0.001
256,trf_blocks.5.ff,1,0.085598424077034,adamw,0.001
256,trf_blocks.5.drop_resid,1,0.085548035800457,adamw,0.001
256,trf_blocks.5,1,1.1822595596313477,adamw,0.001
256,trf_blocks,1,1.1822595596313477,adamw,0.001
256,final_norm,1,0.7740233540534973,adamw,0.001
256,out_head,1,0.46092015504837036,adamw,0.001
256,,1,0.46092015504837036,adamw,0.001
256,tok_emb,2,0.7976293563842773,adamw,0.001
256,pos_emb,2,0.7978544235229492,adamw,0.001
256,drop_emb,2,1.1290919780731201,adamw,0.001
256,trf_blocks.0.norm1,2,0.7623210549354553,adamw,0.001
256,trf_blocks.0.att.w_key,2,0.46047544479370117,adamw,0.001
256,trf_blocks.0.att.w_query,2,0.4618704617023468,adamw,0.001
256,trf_blocks.0.att.w_value,2,0.4607669711112976,adamw,0.001
256,trf_blocks.0.att.rope,2,0.4618085026741028,adamw,0.001
256,trf_blocks.0.att.rope,2,0.46046507358551025,adamw,0.001
256,trf_blocks.0.att.dropout,2,0.0039054350927472115,adamw,0.001
256,trf_blocks.0.att.out_proj,2,0.048849448561668396,adamw,0.001
256,trf_blocks.0.att,2,0.048849448561668396,adamw,0.001
256,trf_blocks.0.drop_resid,2,0.048806820064783096,adamw,0.001
256,trf_blocks.0.norm2,2,0.7634917497634888,adamw,0.001
256,trf_blocks.0.ff.w1,2,0.4631526470184326,adamw,0.001
256,trf_blocks.0.ff.w3,2,0.4617864489555359,adamw,0.001
256,trf_blocks.0.ff.w2,2,0.08610384911298752,adamw,0.001
256,trf_blocks.0.ff,2,0.08610384911298752,adamw,0.001
256,trf_blocks.0.drop_resid,2,0.08618451654911041,adamw,0.001
256,trf_blocks.0,2,1.1439357995986938,adamw,0.001
256,trf_blocks.1.norm1,2,0.766045868396759,adamw,0.001
256,trf_blocks.1.att.w_key,2,0.46206337213516235,adamw,0.001
256,trf_blocks.1.att.w_query,2,0.4586114287376404,adamw,0.001
256,trf_blocks.1.att.w_value,2,0.4597071409225464,adamw,0.001
256,trf_blocks.1.att.rope,2,0.4586392045021057,adamw,0.001
256,trf_blocks.1.att.rope,2,0.4619315266609192,adamw,0.001
256,trf_blocks.1.att.dropout,2,0.0039055501110851765,adamw,0.001
256,trf_blocks.1.att.out_proj,2,0.05110973119735718,adamw,0.001
256,trf_blocks.1.att,2,0.05110973119735718,adamw,0.001
256,trf_blocks.1.drop_resid,2,0.05113578960299492,adamw,0.001
256,trf_blocks.1.norm2,2,0.7665790319442749,adamw,0.001
256,trf_blocks.1.ff.w1,2,0.46214187145233154,adamw,0.001
256,trf_blocks.1.ff.w3,2,0.4628686010837555,adamw,0.001
256,trf_blocks.1.ff.w2,2,0.08602026849985123,adamw,0.001
256,trf_blocks.1.ff,2,0.08602026849985123,adamw,0.001
256,trf_blocks.1.drop_resid,2,0.08602474629878998,adamw,0.001
256,trf_blocks.1,2,1.1536319255828857,adamw,0.001
256,trf_blocks.2.norm1,2,0.7683206796646118,adamw,0.001
256,trf_blocks.2.att.w_key,2,0.4612005352973938,adamw,0.001
256,trf_blocks.2.att.w_query,2,0.4619644582271576,adamw,0.001
256,trf_blocks.2.att.w_value,2,0.4601391851902008,adamw,0.001
256,trf_blocks.2.att.rope,2,0.461890310049057,adamw,0.001
256,trf_blocks.2.att.rope,2,0.46122676134109497,adamw,0.001
256,trf_blocks.2.att.dropout,2,0.0039037452079355717,adamw,0.001
256,trf_blocks.2.att.out_proj,2,0.04935907572507858,adamw,0.001
256,trf_blocks.2.att,2,0.04935907572507858,adamw,0.001
256,trf_blocks.2.drop_resid,2,0.04930926114320755,adamw,0.001
256,trf_blocks.2.norm2,2,0.7689358592033386,adamw,0.001
256,trf_blocks.2.ff.w1,2,0.4626721143722534,adamw,0.001
256,trf_blocks.2.ff.w3,2,0.4620235562324524,adamw,0.001
256,trf_blocks.2.ff.w2,2,0.08580967038869858,adamw,0.001
256,trf_blocks.2.ff,2,0.08580967038869858,adamw,0.001
256,trf_blocks.2.drop_resid,2,0.0858345627784729,adamw,0.001
256,trf_blocks.2,2,1.1617099046707153,adamw,0.001
256,trf_blocks.3.norm1,2,0.7701970338821411,adamw,0.001
256,trf_blocks.3.att.w_key,2,0.460537314414978,adamw,0.001
256,trf_blocks.3.att.w_query,2,0.45884308218955994,adamw,0.001
256,trf_blocks.3.att.w_value,2,0.4609880745410919,adamw,0.001
256,trf_blocks.3.att.rope,2,0.4587300419807434,adamw,0.001
256,trf_blocks.3.att.rope,2,0.4605521857738495,adamw,0.001
256,trf_blocks.3.att.dropout,2,0.0039053759537637234,adamw,0.001
256,trf_blocks.3.att.out_proj,2,0.05551140382885933,adamw,0.001
256,trf_blocks.3.att,2,0.05551140382885933,adamw,0.001
256,trf_blocks.3.drop_resid,2,0.055533431470394135,adamw,0.001
256,trf_blocks.3.norm2,2,0.7705857753753662,adamw,0.001
256,trf_blocks.3.ff.w1,2,0.46253249049186707,adamw,0.001
256,trf_blocks.3.ff.w3,2,0.4607890248298645,adamw,0.001
256,trf_blocks.3.ff.w2,2,0.08573555946350098,adamw,0.001
256,trf_blocks.3.ff,2,0.08573555946350098,adamw,0.001
256,trf_blocks.3.drop_resid,2,0.08580756187438965,adamw,0.001
256,trf_blocks.3,2,1.1694010496139526,adamw,0.001
256,trf_blocks.4.norm1,2,0.7717639207839966,adamw,0.001
256,trf_blocks.4.att.w_key,2,0.4611486792564392,adamw,0.001
256,trf_blocks.4.att.w_query,2,0.45923322439193726,adamw,0.001
256,trf_blocks.4.att.w_value,2,0.4601190686225891,adamw,0.001
256,trf_blocks.4.att.rope,2,0.4591328501701355,adamw,0.001
256,trf_blocks.4.att.rope,2,0.46103134751319885,adamw,0.001
256,trf_blocks.4.att.dropout,2,0.003908043261617422,adamw,0.001
256,trf_blocks.4.att.out_proj,2,0.05767335370182991,adamw,0.001
256,trf_blocks.4.att,2,0.05767335370182991,adamw,0.001
256,trf_blocks.4.drop_resid,2,0.0576867051422596,adamw,0.001
256,trf_blocks.4.norm2,2,0.7722431421279907,adamw,0.001
256,trf_blocks.4.ff.w1,2,0.4610748589038849,adamw,0.001
256,trf_blocks.4.ff.w3,2,0.4613274931907654,adamw,0.001
256,trf_blocks.4.ff.w2,2,0.08550593256950378,adamw,0.001
256,trf_blocks.4.ff,2,0.08550593256950378,adamw,0.001
256,trf_blocks.4.drop_resid,2,0.08548162877559662,adamw,0.001
256,trf_blocks.4,2,1.1777703762054443,adamw,0.001
256,trf_blocks.5.norm1,2,0.7732914686203003,adamw,0.001
256,trf_blocks.5.att.w_key,2,0.4606970250606537,adamw,0.001
256,trf_blocks.5.att.w_query,2,0.46214327216148376,adamw,0.001
256,trf_blocks.5.att.w_value,2,0.4627082347869873,adamw,0.001
256,trf_blocks.5.att.rope,2,0.46202215552330017,adamw,0.001
256,trf_blocks.5.att.rope,2,0.46061772108078003,adamw,0.001
256,trf_blocks.5.att.dropout,2,0.0039072842337191105,adamw,0.001
256,trf_blocks.5.att.out_proj,2,0.05839358642697334,adamw,0.001
256,trf_blocks.5.att,2,0.05839358642697334,adamw,0.001
256,trf_blocks.5.drop_resid,2,0.058349624276161194,adamw,0.001
256,trf_blocks.5.norm2,2,0.7738626003265381,adamw,0.001
256,trf_blocks.5.ff.w1,2,0.4617490768432617,adamw,0.001
256,trf_blocks.5.ff.w3,2,0.4618971049785614,adamw,0.001
256,trf_blocks.5.ff.w2,2,0.08626502007246017,adamw,0.001
256,trf_blocks.5.ff,2,0.08626502007246017,adamw,0.001
256,trf_blocks.5.drop_resid,2,0.08630544692277908,adamw,0.001
256,trf_blocks.5,2,1.1858431100845337,adamw,0.001
256,trf_blocks,2,1.1858431100845337,adamw,0.001
256,final_norm,2,0.7739084959030151,adamw,0.001
256,out_head,2,0.45706722140312195,adamw,0.001
256,,2,0.45706722140312195,adamw,0.001
256,tok_emb,3,0.7976155281066895,adamw,0.001
256,pos_emb,3,0.7978302836418152,adamw,0.001
256,drop_emb,3,1.1290349960327148,adamw,0.001
256,trf_blocks.0.norm1,3,0.7624885439872742,adamw,0.001
256,trf_blocks.0.att.w_key,3,0.46115201711654663,adamw,0.001
256,trf_blocks.0.att.w_query,3,0.46254563331604004,adamw,0.001
256,trf_blocks.0.att.w_value,3,0.4616440534591675,adamw,0.001
256,trf_blocks.0.att.rope,3,0.4626924395561218,adamw,0.001
256,trf_blocks.0.att.rope,3,0.46110060811042786,adamw,0.001
256,trf_blocks.0.att.dropout,3,0.003907973878085613,adamw,0.001
256,trf_blocks.0.att.out_proj,3,0.051835767924785614,adamw,0.001
256,trf_blocks.0.att,3,0.051835767924785614,adamw,0.001
256,trf_blocks.0.drop_resid,3,0.051888637244701385,adamw,0.001
256,trf_blocks.0.norm2,3,0.7640300989151001,adamw,0.001
256,trf_blocks.0.ff.w1,3,0.4641997218132019,adamw,0.001
256,trf_blocks.0.ff.w3,3,0.4630218744277954,adamw,0.001
256,trf_blocks.0.ff.w2,3,0.08771569281816483,adamw,0.001
256,trf_blocks.0.ff,3,0.08771569281816483,adamw,0.001
256,trf_blocks.0.drop_resid,3,0.08772280067205429,adamw,0.001
256,trf_blocks.0,3,1.1442582607269287,adamw,0.001
256,trf_blocks.1.norm1,3,0.7664045095443726,adamw,0.001
256,trf_blocks.1.att.w_key,3,0.4625251293182373,adamw,0.001
256,trf_blocks.1.att.w_query,3,0.45911985635757446,adamw,0.001
256,trf_blocks.1.att.w_value,3,0.4605271518230438,adamw,0.001
256,trf_blocks.1.att.rope,3,0.4592033922672272,adamw,0.001
256,trf_blocks.1.att.rope,3,0.46234366297721863,adamw,0.001
256,trf_blocks.1.att.dropout,3,0.0039045452140271664,adamw,0.001
256,trf_blocks.1.att.out_proj,3,0.05473514646291733,adamw,0.001
256,trf_blocks.1.att,3,0.05473514646291733,adamw,0.001
256,trf_blocks.1.drop_resid,3,0.05475636571645737,adamw,0.001
256,trf_blocks.1.norm2,3,0.7673332691192627,adamw,0.001
256,trf_blocks.1.ff.w1,3,0.4632056951522827,adamw,0.001
256,trf_blocks.1.ff.w3,3,0.46402621269226074,adamw,0.001
256,trf_blocks.1.ff.w2,3,0.08729597926139832,adamw,0.001
256,trf_blocks.1.ff,3,0.08729597926139832,adamw,0.001
256,trf_blocks.1.drop_resid,3,0.08722944557666779,adamw,0.001
256,trf_blocks.1,3,1.1550581455230713,adamw,0.001
256,trf_blocks.2.norm1,3,0.7689971923828125,adamw,0.001
256,trf_blocks.2.att.w_key,3,0.46170809864997864,adamw,0.001
256,trf_blocks.2.att.w_query,3,0.4625678062438965,adamw,0.001
256,trf_blocks.2.att.w_value,3,0.46127840876579285,adamw,0.001
256,trf_blocks.2.att.rope,3,0.46246999502182007,adamw,0.001
256,trf_blocks.2.att.rope,3,0.4616667628288269,adamw,0.001
256,trf_blocks.2.att.dropout,3,0.0039079925045371056,adamw,0.001
256,trf_blocks.2.att.out_proj,3,0.05449961870908737,adamw,0.001
256,trf_blocks.2.att,3,0.05449961870908737,adamw,0.001
256,trf_blocks.2.drop_resid,3,0.05451589822769165,adamw,0.001
256,trf_blocks.2.norm2,3,0.770115852355957,adamw,0.001
256,trf_blocks.2.ff.w1,3,0.46371379494667053,adamw,0.001
256,trf_blocks.2.ff.w3,3,0.4632449150085449,adamw,0.001
256,trf_blocks.2.ff.w2,3,0.08740229904651642,adamw,0.001
256,trf_blocks.2.ff,3,0.08740229904651642,adamw,0.001
256,trf_blocks.2.drop_resid,3,0.08739534020423889,adamw,0.001
256,trf_blocks.2,3,1.164745569229126,adamw,0.001
256,trf_blocks.3.norm1,3,0.7712881565093994,adamw,0.001
256,trf_blocks.3.att.w_key,3,0.4614931046962738,adamw,0.001
256,trf_blocks.3.att.w_query,3,0.459865927696228,adamw,0.001
256,trf_blocks.3.att.w_value,3,0.46197187900543213,adamw,0.001
256,trf_blocks.3.att.rope,3,0.4597894549369812,adamw,0.001
256,trf_blocks.3.att.rope,3,0.4614867568016052,adamw,0.001
256,trf_blocks.3.att.dropout,3,0.003906892612576485,adamw,0.001
256,trf_blocks.3.att.out_proj,3,0.06669725477695465,adamw,0.001
256,trf_blocks.3.att,3,0.06669725477695465,adamw,0.001
256,trf_blocks.3.drop_resid,3,0.06670714914798737,adamw,0.001
256,trf_blocks.3.norm2,3,0.7722499370574951,adamw,0.001
256,trf_blocks.3.ff.w1,3,0.4637172818183899,adamw,0.001
256,trf_blocks.3.ff.w3,3,0.4620886743068695,adamw,0.001
256,trf_blocks.3.ff.w2,3,0.0874403864145279,adamw,0.001
256,trf_blocks.3.ff,3,0.0874403864145279,adamw,0.001
256,trf_blocks.3.drop_resid,3,0.08751116693019867,adamw,0.001
256,trf_blocks.3,3,1.1753860712051392,adamw,0.001
256,trf_blocks.4.norm1,3,0.7733026742935181,adamw,0.001
256,trf_blocks.4.att.w_key,3,0.46248334646224976,adamw,0.001
256,trf_blocks.4.att.w_query,3,0.4600198566913605,adamw,0.001
256,trf_blocks.4.att.w_value,3,0.46093764901161194,adamw,0.001
256,trf_blocks.4.att.rope,3,0.45985621213912964,adamw,0.001
256,trf_blocks.4.att.rope,3,0.4624898135662079,adamw,0.001
256,trf_blocks.4.att.dropout,3,0.0039056320674717426,adamw,0.001
256,trf_blocks.4.att.out_proj,3,0.07007822394371033,adamw,0.001
256,trf_blocks.4.att,3,0.07007822394371033,adamw,0.001
256,trf_blocks.4.drop_resid,3,0.07012458145618439,adamw,0.001
256,trf_blocks.4.norm2,3,0.7745518684387207,adamw,0.001
256,trf_blocks.4.ff.w1,3,0.46216702461242676,adamw,0.001
256,trf_blocks.4.ff.w3,3,0.4624828100204468,adamw,0.001
256,trf_blocks.4.ff.w2,3,0.086800716817379,adamw,0.001
256,trf_blocks.4.ff,3,0.086800716817379,adamw,0.001
256,trf_blocks.4.drop_resid,3,0.08681681752204895,adamw,0.001
256,trf_blocks.4,3,1.188249945640564,adamw,0.001
256,trf_blocks.5.norm1,3,0.7753047943115234,adamw,0.001
256,trf_blocks.5.att.w_key,3,0.4616459608078003,adamw,0.001
256,trf_blocks.5.att.w_query,3,0.46279868483543396,adamw,0.001
256,trf_blocks.5.att.w_value,3,0.46456170082092285,adamw,0.001
256,trf_blocks.5.att.rope,3,0.4626321494579315,adamw,0.001
256,trf_blocks.5.att.rope,3,0.46157920360565186,adamw,0.001
256,trf_blocks.5.att.dropout,3,0.0039041931740939617,adamw,0.001
256,trf_blocks.5.att.out_proj,3,0.07609480619430542,adamw,0.001
256,trf_blocks.5.att,3,0.07609480619430542,adamw,0.001
256,trf_blocks.5.drop_resid,3,0.07603342086076736,adamw,0.001
256,trf_blocks.5.norm2,3,0.7769506573677063,adamw,0.001
256,trf_blocks.5.ff.w1,3,0.4628155529499054,adamw,0.001
256,trf_blocks.5.ff.w3,3,0.4629051983356476,adamw,0.001
256,trf_blocks.5.ff.w2,3,0.08821972459554672,adamw,0.001
256,trf_blocks.5.ff,3,0.08821972459554672,adamw,0.001
256,trf_blocks.5.drop_resid,3,0.08817151933908463,adamw,0.001
256,trf_blocks.5,3,1.2024497985839844,adamw,0.001
256,trf_blocks,3,1.2024497985839844,adamw,0.001
256,final_norm,3,0.7763413190841675,adamw,0.001
256,out_head,3,0.4555872082710266,adamw,0.001
256,,3,0.4555872082710266,adamw,0.001
256,tok_emb,1,0.7963517904281616,adamw,0.001
256,pos_emb,1,0.8036118745803833,adamw,0.001
256,drop_emb,1,1.1309409141540527,adamw,0.001
256,trf_blocks.0.norm1,1,0.7621548175811768,adamw,0.001
256,trf_blocks.0.att.w_key,1,0.46215447783470154,adamw,0.001
256,trf_blocks.0.att.w_query,1,0.46055811643600464,adamw,0.001
256,trf_blocks.0.att.w_value,1,0.4619065821170807,adamw,0.001
256,trf_blocks.0.att.rope,1,0.46063846349716187,adamw,0.001
256,trf_blocks.0.att.rope,1,0.462130069732666,adamw,0.001
256,trf_blocks.0.att.dropout,1,0.0039041531272232533,adamw,0.001
256,trf_blocks.0.att.out_proj,1,0.04873562604188919,adamw,0.001
256,trf_blocks.0.att,1,0.04873562604188919,adamw,0.001
256,trf_blocks.0.drop_resid,1,0.04874168708920479,adamw,0.001
256,trf_blocks.0.norm2,1,0.76323401927948,adamw,0.001
256,trf_blocks.0.ff.w1,1,0.46188199520111084,adamw,0.001
256,trf_blocks.0.ff.w3,1,0.4622107744216919,adamw,0.001
256,trf_blocks.0.ff.w2,1,0.0854482501745224,adamw,0.001
256,trf_blocks.0.ff,1,0.0854482501745224,adamw,0.001
256,trf_blocks.0.drop_resid,1,0.08540720492601395,adamw,0.001
256,trf_blocks.0,1,1.1454102993011475,adamw,0.001
256,trf_blocks.1.norm1,1,0.7654712796211243,adamw,0.001
256,trf_blocks.1.att.w_key,1,0.46142929792404175,adamw,0.001
256,trf_blocks.1.att.w_query,1,0.46106693148612976,adamw,0.001
256,trf_blocks.1.att.w_value,1,0.4604915976524353,adamw,0.001
256,trf_blocks.1.att.rope,1,0.4610559940338135,adamw,0.001
256,trf_blocks.1.att.rope,1,0.46129876375198364,adamw,0.001
256,trf_blocks.1.att.dropout,1,0.003908454440534115,adamw,0.001
256,trf_blocks.1.att.out_proj,1,0.049713268876075745,adamw,0.001
256,trf_blocks.1.att,1,0.049713268876075745,adamw,0.001
256,trf_blocks.1.drop_resid,1,0.049711138010025024,adamw,0.001
256,trf_blocks.1.norm2,1,0.7660948038101196,adamw,0.001
256,trf_blocks.1.ff.w1,1,0.461977481842041,adamw,0.001
256,trf_blocks.1.ff.w3,1,0.461533784866333,adamw,0.001
256,trf_blocks.1.ff.w2,1,0.08529239147901535,adamw,0.001
256,trf_blocks.1.ff,1,0.08529239147901535,adamw,0.001
256,trf_blocks.1.drop_resid,1,0.08531355857849121,adamw,0.001
256,trf_blocks.1,1,1.1540511846542358,adamw,0.001
256,trf_blocks.2.norm1,1,0.7677868008613586,adamw,0.001
256,trf_blocks.2.att.w_key,1,0.46100369095802307,adamw,0.001
256,trf_blocks.2.att.w_query,1,0.46110662817955017,adamw,0.001
256,trf_blocks.2.att.w_value,1,0.46031755208969116,adamw,0.001
256,trf_blocks.2.att.rope,1,0.4610805809497833,adamw,0.001
256,trf_blocks.2.att.rope,1,0.4607837200164795,adamw,0.001
256,trf_blocks.2.att.dropout,1,0.0039074355736374855,adamw,0.001
256,trf_blocks.2.att.out_proj,1,0.05016953498125076,adamw,0.001
256,trf_blocks.2.att,1,0.05016953498125076,adamw,0.001
256,trf_blocks.2.drop_resid,1,0.050156403332948685,adamw,0.001
256,trf_blocks.2.norm2,1,0.7682126760482788,adamw,0.001
256,trf_blocks.2.ff.w1,1,0.4623900055885315,adamw,0.001
256,trf_blocks.2.ff.w3,1,0.4618510603904724,adamw,0.001
256,trf_blocks.2.ff.w2,1,0.08504441380500793,adamw,0.001
256,trf_blocks.2.ff,1,0.08504441380500793,adamw,0.001
256,trf_blocks.2.drop_resid,1,0.08503764122724533,adamw,0.001
256,trf_blocks.2,1,1.1612377166748047,adamw,0.001
256,trf_blocks.3.norm1,1,0.769463062286377,adamw,0.001
256,trf_blocks.3.att.w_key,1,0.4605691432952881,adamw,0.001
256,trf_blocks.3.att.w_query,1,0.4623293876647949,adamw,0.001
256,trf_blocks.3.att.w_value,1,0.45865899324417114,adamw,0.001
256,trf_blocks.3.att.rope,1,0.46240824460983276,adamw,0.001
256,trf_blocks.3.att.rope,1,0.4604778289794922,adamw,0.001
256,trf_blocks.3.att.dropout,1,0.003907015547156334,adamw,0.001
256,trf_blocks.3.att.out_proj,1,0.049985356628894806,adamw,0.001
256,trf_blocks.3.att,1,0.049985356628894806,adamw,0.001
256,trf_blocks.3.drop_resid,1,0.05000293254852295,adamw,0.001
256,trf_blocks.3.norm2,1,0.7698273062705994,adamw,0.001
256,trf_blocks.3.ff.w1,1,0.4616900086402893,adamw,0.001
256,trf_blocks.3.ff.w3,1,0.46076786518096924,adamw,0.001
256,trf_blocks.3.ff.w2,1,0.08498028665781021,adamw,0.001
256,trf_blocks.3.ff,1,0.08498028665781021,adamw,0.001
256,trf_blocks.3.drop_resid,1,0.08494773507118225,adamw,0.001
256,trf_blocks.3,1,1.1678318977355957,adamw,0.001
256,trf_blocks.4.norm1,1,0.770719051361084,adamw,0.001
256,trf_blocks.4.att.w_key,1,0.46114054322242737,adamw,0.001
256,trf_blocks.4.att.w_query,1,0.460909903049469,adamw,0.001
256,trf_blocks.4.att.w_value,1,0.4594804644584656,adamw,0.001
256,trf_blocks.4.att.rope,1,0.46059268712997437,adamw,0.001
256,trf_blocks.4.att.rope,1,0.46107563376426697,adamw,0.001
256,trf_blocks.4.att.dropout,1,0.0039049233309924603,adamw,0.001
256,trf_blocks.4.att.out_proj,1,0.05239240080118179,adamw,0.001
256,trf_blocks.4.att,1,0.05239240080118179,adamw,0.001
256,trf_blocks.4.drop_resid,1,0.052355892956256866,adamw,0.001
256,trf_blocks.4.norm2,1,0.7710338234901428,adamw,0.001
256,trf_blocks.4.ff.w1,1,0.4625993072986603,adamw,0.001
256,trf_blocks.4.ff.w3,1,0.46187275648117065,adamw,0.001
256,trf_blocks.4.ff.w2,1,0.08537381887435913,adamw,0.001
256,trf_blocks.4.ff,1,0.08537381887435913,adamw,0.001
256,trf_blocks.4.drop_resid,1,0.0853189155459404,adamw,0.001
